Name,Player_Avg_Rating_Before_Injury,Team_Avg_GD_Before_Injury,Team_Avg_Result_Before_Injury,Team_Avg_GD_Missed,Team_Avg_Result_Missed,Player_Avg_Rating_After_Injury,Team_Avg_GD_After,Team_Avg_Result_After,Player_Rating_Delta,Team_Performance_Drop,Team_Rebound_Index
Matt Targett,6.483333333333334,-1.0,0.6666666666666666,-1.4444444444444444,1.4444444444444444,6.844444444444445,0.5555555555555555,1.777777777777778,0.3611111111111107,0.4444444444444444,2.0
Matthew Lowton,5.783333333333332,-1.3333333333333333,1.1666666666666667,1.0,2.3333333333333335,6.400000000000001,-1.6666666666666667,0.8333333333333334,0.6166666666666689,-2.333333333333333,-2.666666666666667
Matty Cash,6.261111111111112,-0.09999999999999998,1.3333333333333333,-0.13333333333333333,1.6555555555555557,6.0,0.125,1.475,-0.26111111111111196,0.033333333333333354,0.2583333333333333
Mattéo Guendouzi,6.300000000000001,-2.0,0.0,2.6666666666666665,3.0,,,,,-4.666666666666666,
Maxwel Cornet,5.916666666666667,-0.16666666666666666,1.0,0.0,1.75,6.3500000000000005,-0.8333333333333334,0.5,0.43333333333333357,-0.16666666666666666,-0.8333333333333334
Mesut Özil,6.466666666666666,-1.0,1.0,0.0,1.0,6.066666666666666,0.3333333333333333,1.3333333333333333,-0.39999999999999947,-1.0,0.3333333333333333
Michael Keane,6.6000000000000005,0.6666666666666666,2.3333333333333335,0.0,1.0,6.366666666666667,1.0,2.3333333333333335,-0.2333333333333334,0.6666666666666666,1.0
Miguel Almirón,6.266666666666667,-0.08333333333333333,1.4166666666666667,1.6666666666666667,2.1944444444444446,6.191666666666666,0.16666666666666666,1.4166666666666667,-0.07500000000000018,-1.75,-1.5
Mike Trésor,,,,-3.0,0.0,5.833333333333333,-1.3333333333333333,0.3333333333333333,,,1.6666666666666667
Mikkel Damsgaard,6.05,1.5,2.0,0.16666666666666666,1.0,6.066666666666666,-1.0,0.0,0.016666666666666607,1.3333333333333333,-1.1666666666666667
Mohamed Elneny,6.233333333333334,0.8333333333333334,2.5,0.5,1.277777777777778,6.333333333333333,-0.6666666666666666,0.3333333333333333,0.09999999999999876,0.33333333333333337,-1.1666666666666665
Moise Kean,5.3999999999999995,-1.0,0.6666666666666666,1.0,3.0,7.8,-2.0,0.0,2.4000000000000004,-2.0,-3.0
Morgan Rogers,7.133333333333333,1.3333333333333333,2.3333333333333335,2.5,0.5,,,,,-1.1666666666666667,
Morgan Sanson,6.083333333333333,-0.5,0.8333333333333334,-0.5833333333333334,0.75,5.95,-0.5,0.5,-0.13333333333333286,0.08333333333333337,0.08333333333333337
Morgan Schneiderlin,6.05,0.0,1.5,-0.5,1.1666666666666667,7.066666666666666,1.0,2.3333333333333335,1.0166666666666666,0.5,1.5
Moussa Sissoko,6.433333333333334,-0.6666666666666666,1.0,0.0,1.3333333333333333,6.833333333333333,0.0,1.3333333333333333,0.39999999999999947,-0.6666666666666666,0.0
Nathan Collins,7.016666666666667,0.0,1.6666666666666667,-0.16666666666666666,1.0,5.766666666666667,-2.0,0.0,-1.25,0.16666666666666666,-1.8333333333333333
Nathan Patterson,6.45,-0.8333333333333334,1.1666666666666667,0.5,2.0,5.533333333333334,-1.6666666666666667,0.3333333333333333,-0.9166666666666661,-1.3333333333333335,-2.166666666666667
Nathan Redmond,5.65,-2.5,0.0,-1.0,0.3333333333333333,5.666666666666667,0.0,1.0,0.016666666666666607,-1.5,1.0
Neil Taylor,6.7,-1.6666666666666667,0.3333333333333333,1.0,2.3333333333333335,,,,,-2.666666666666667,
Nemanja Matic,6.5,0.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,6.666666666666667,0.8333333333333334,1.8333333333333333,0.16666666666666696,-0.3333333333333333,0.5
Nick Pope,6.8999999999999995,0.4666666666666666,1.5333333333333332,-1.488888888888889,0.5666666666666667,7.122222222222223,-0.027777777777777773,1.1944444444444444,0.2222222222222232,1.9555555555555555,1.4611111111111112
Nicolas Pépé,6.449999999999999,0.5,1.5,2.0,3.0,6.0,-0.3333333333333333,1.0,-0.4499999999999993,-1.5,-2.3333333333333335
Oleksandr Zinchenko,6.849999999999999,1.1666666666666667,1.6666666666666667,1.0833333333333333,1.8333333333333333,6.688888888888889,1.3333333333333333,2.4444444444444446,-0.16111111111110965,0.08333333333333348,0.25
Oliver Skipp,6.95,0.3333333333333333,2.1666666666666665,0.3333333333333333,1.6666666666666667,7.155555555555556,-0.22222222222222224,2.3333333333333335,0.2055555555555557,0.0,-0.5555555555555556
Pablo Marí,6.716666666666666,1.5,2.5,1.6666666666666667,2.1666666666666665,6.333333333333333,0.3333333333333333,1.3333333333333333,-0.38333333333333286,-0.16666666666666674,-1.3333333333333335
Pau Torres,6.150000000000001,0.6666666666666666,2.3333333333333335,0.8333333333333334,1.8333333333333333,6.616666666666667,1.1666666666666667,3.0,0.4666666666666659,-0.16666666666666674,0.33333333333333337
Paul Dummett,6.0,0.6666666666666666,2.0,-2.1666666666666665,0.16666666666666666,6.5,0.5,2.0,0.5,2.833333333333333,2.6666666666666665
Paul Pogba,6.340000000000001,-0.7777777777777777,0.8222222222222223,0.5555555555555556,1.8888888888888886,7.418333333333333,1.038888888888889,2.1999999999999997,1.0783333333333323,-1.3333333333333333,0.4833333333333334
Phil Bardsley,6.150000000000001,-0.6666666666666666,1.0,-1.5,1.5,6.516666666666667,0.5,2.1666666666666665,0.36666666666666536,0.8333333333333334,2.0
Phil Jones,4.4,-2.0,0.0,1.3333333333333333,1.8333333333333333,5.7,0.0,1.0,1.2999999999999998,-3.333333333333333,-1.3333333333333333
Philippe Coutinho,5.5,-2.0,1.5,0.3333333333333333,2.0,,,,,-2.3333333333333335,
Pierre Emile Hojberg,6.7,-0.3333333333333333,1.0,0.5,1.5,6.433333333333333,2.3333333333333335,3.0,-0.2666666666666675,-0.8333333333333333,1.8333333333333335
Pierre-Emerick Aubameyang,6.455555555555556,0.1111111111111111,1.2222222222222223,-0.16666666666666666,0.8333333333333334,6.441666666666667,0.3333333333333333,1.8333333333333333,-0.013888888888888395,0.2777777777777778,0.5
Raphael Varane,6.522222222222223,0.2777777777777778,1.5,-0.7666666666666666,1.3499999999999999,6.627777777777777,1.1777777777777778,2.255555555555556,0.10555555555555429,1.0444444444444443,1.9444444444444444
Reiss Nelson,5.833333333333333,0.3333333333333333,1.3333333333333333,0.0,1.0,6.0,-1.0,1.5,0.16666666666666696,0.3333333333333333,-1.0
Richarlison,6.500793650793651,0.3650793650793651,2.1031746031746033,0.29523809523809524,1.219047619047619,6.810317460317461,-0.4603174603174604,0.9444444444444443,0.3095238095238102,0.06984126984126987,-0.7555555555555556
Rico Henry,5.933333333333334,-0.3333333333333333,0.6666666666666666,-1.0,0.3333333333333333,,,,,0.6666666666666667,
Rob Holding,6.666666666666667,0.6666666666666666,2.0,-1.0,0.0,6.566666666666667,-0.6666666666666666,1.3333333333333333,-0.09999999999999964,1.6666666666666665,0.33333333333333337
Robbie Brady,6.11388888888889,-0.16666666666666666,1.7222222222222223,-1.125,0.5,6.258333333333333,0.0,1.25,0.14444444444444304,0.9583333333333334,1.125
Rodrigo Bentacur,6.656666666666667,0.016666666666666663,1.5666666666666667,0.5555555555555555,1.5999999999999999,6.586666666666667,0.7333333333333334,1.8666666666666665,-0.07000000000000028,-0.5388888888888888,0.17777777777777792
Ross Barkley,6.966666666666666,-0.3333333333333333,1.0,-0.3333333333333333,1.0,6.233333333333333,-0.3333333333333333,1.0,-0.7333333333333325,0.0,0.0
Ryan Fraser,5.777777777777778,-1.222222222222222,0.8333333333333334,0.5555555555555556,2.111111111111111,6.275,-0.25,1.25,0.4972222222222227,-1.7777777777777777,-0.8055555555555556
Ryan Sessegnon,7.05,1.222222222222222,1.7777777777777777,0.3333333333333333,1.6666666666666667,7.033333333333334,0.3333333333333333,1.6666666666666667,-0.01666666666666572,0.8888888888888888,0.0
Samman Ghoddos,5.599999999999999,-0.6666666666666666,0.3333333333333333,-1.0,0.0,5.9,0.5,2.0,0.3000000000000016,0.33333333333333337,1.5
Scott McToMinay,6.669642857142857,0.8333333333333334,1.7083333333333333,1.1666666666666667,2.2916666666666665,6.595833333333334,0.5833333333333334,1.9583333333333333,-0.07380952380952266,-0.33333333333333337,-0.5833333333333334
Sead Kolasinac,6.227777777777777,-0.4444444444444445,1.138888888888889,-0.08333333333333333,1.0,6.547222222222222,1.2777777777777777,2.0277777777777777,0.31944444444444464,-0.36111111111111116,1.361111111111111
Sean Longstaff,6.433333333333334,0.611111111111111,1.7777777777777777,-0.6944444444444443,1.1111111111111112,6.372222222222223,-0.5555555555555555,1.1111111111111112,-0.061111111111110894,1.3055555555555554,0.13888888888888884
Sergi Canos,,,,0.3333333333333333,1.3333333333333333,5.466666666666666,-0.6666666666666666,1.3333333333333333,,,-1.0
Sergio Reguilon,6.822222222222223,1.222222222222222,2.111111111111111,0.0,1.1666666666666667,6.911111111111111,2.111111111111111,1.888888888888889,0.08888888888888857,1.222222222222222,2.111111111111111
Shandon Baptiste,5.6,0.0,1.0,1.0,1.6666666666666667,4.066666666666666,0.0,1.0,-1.5333333333333332,-1.0,-1.0
Shkodran Mustafi,6.8999999999999995,1.0,1.8333333333333333,1.3333333333333333,2.5,6.233333333333334,-0.3333333333333333,1.0,-0.6666666666666652,-0.33333333333333326,-1.6666666666666665
Sokratis Papastathopoulos,6.366666666666667,-0.3333333333333333,1.3333333333333333,-1.0,0.0,7.05,1.0,2.0,0.6833333333333327,0.6666666666666667,2.0
Sven Botman,6.622222222222223,1.0,1.3333333333333333,0.9444444444444445,2.0,6.816666666666666,0.8333333333333334,1.5,0.19444444444444375,0.05555555555555547,-0.11111111111111116
Séamus Coleman,6.233333333333333,0.4166666666666667,1.6500000000000001,-0.5666666666666668,1.1166666666666667,6.384444444444445,0.14444444444444443,1.7,0.15111111111111164,0.9833333333333334,0.7111111111111112
Takehiro Tomiyasu,6.655555555555556,1.4444444444444444,2.4444444444444446,1.361111111111111,2.527777777777778,6.161111111111111,1.3333333333333333,2.4444444444444446,-0.49444444444444446,0.08333333333333348,-0.02777777777777768
Tanguy Ndombele,6.527777777777778,0.05555555555555556,1.222222222222222,0.8333333333333334,1.6666666666666667,6.543333333333333,0.17777777777777778,1.277777777777778,0.015555555555555323,-0.7777777777777778,-0.6555555555555556
Theo Walcott,5.803888888888889,-0.5555555555555555,1.1888888888888889,0.3,1.8,5.946111111111111,0.022222222222222216,1.777777777777778,0.14222222222222136,-0.8555555555555554,-0.2777777777777778
Thomas Partey,6.872222222222223,-0.1111111111111111,1.4555555555555555,-0.23611111111111113,1.3472222222222223,6.740238095238095,1.4238095238095239,2.461904761904762,-0.13198412698412731,0.12500000000000003,1.659920634920635
Tino Livramento,6.555555555555556,1.0555555555555556,1.7777777777777777,0.4166666666666667,1.6666666666666667,6.3500000000000005,2.6666666666666665,2.6666666666666665,-0.2055555555555557,0.6388888888888888,2.25
Tom Davies,6.3500000000000005,-0.2777777777777778,1.2222222222222223,-1.6666666666666667,0.3333333333333333,5.8999999999999995,-1.0,1.1666666666666667,-0.45000000000000107,1.3888888888888888,0.6666666666666667
Tom Heaton,6.550000000000001,-1.1666666666666667,1.0,-1.6666666666666667,0.8333333333333334,7.233333333333333,0.3333333333333333,1.3333333333333333,0.6833333333333327,0.5,2.0
Tyrone Mings,5.933333333333334,-1.0,0.3333333333333333,-1.0,1.0,6.066666666666666,-1.3333333333333333,1.3333333333333333,0.13333333333333286,0.0,-0.33333333333333326
Victor Lindelof,6.419444444444444,0.8333333333333334,2.0833333333333335,-0.17777777777777778,1.6333333333333335,6.366666666666666,1.4666666666666668,1.8222222222222222,-0.052777777777778034,1.011111111111111,1.6444444444444446
Vitaliy Mykolenko,6.053333333333335,-0.08333333333333333,1.5166666666666666,0.4666666666666666,1.9555555555555557,6.033333333333334,-2.388888888888889,0.4444444444444444,-0.020000000000000462,-0.5499999999999999,-2.8555555555555556
Vitaly Janelt,6.3,0.6666666666666666,2.0,-0.3333333333333333,0.6666666666666666,5.966666666666666,-1.0,0.3333333333333333,-0.3333333333333339,1.0,-0.6666666666666667
Vitinho,5.5,-3.0,0.0,-1.3333333333333333,0.3333333333333333,5.533333333333334,-2.0,0.0,0.0333333333333341,-1.6666666666666667,-0.6666666666666667
William Saliba,7.166666666666667,2.6666666666666665,3.0,2.0,2.3333333333333335,,,,,0.6666666666666665,
Willian,6.3999999999999995,-1.0,0.5,0.75,2.25,6.25,1.1666666666666667,2.1666666666666665,-0.14999999999999947,-1.75,0.41666666666666674
Yerry Mina,6.455357142857143,-0.7976190476190476,0.7857142857142857,-0.05000000000000001,1.3472222222222223,6.548571428571428,0.18095238095238098,1.6761904761904762,0.0932142857142848,-0.7476190476190475,0.230952380952381
Yoane Wissa,5.866666666666667,-0.3333333333333333,1.0,0.0,1.3333333333333333,,,,,-0.3333333333333333,
Youri Tielemans,6.933333333333334,1.0,2.3333333333333335,-0.16666666666666666,1.0,6.366666666666667,1.0,1.3333333333333333,-0.5666666666666664,1.1666666666666667,1.1666666666666667
acob Ramsey,6.166666666666667,-0.3333333333333333,2.0,0.0,1.3333333333333333,6.233333333333333,0.0,2.0,0.06666666666666643,-0.3333333333333333,0.0
Álex Moreno,6.025,-0.25,1.5,0.16666666666666666,1.3333333333333333,,,,,-0.41666666666666663,
